RotationInterval(0-1s),PWMDutyCycle(0-1)
0.641887,0.5723
1.000000,0.5488
0.135921,0.6309
0.105984,0.5801
0.128075,0.5840
0.165446,0.5811
0.198502,0.5791
0.256109,0.5742
1.000000,0.5703
0.100358,0.6299
0.113598,0.5879
0.101258,0.5859
0.103800,0.5840
0.113626,0.5830
0.129087,0.5801
0.152618,0.5791
0.223865,0.5771
1.000000,0.5723
0.048749,0.6309
0.132855,0.5918
0.121749,0.5869
0.157395,0.5850
0.184416,0.5811
0.171755,0.5771
0.164031,0.5762
0.159443,0.5752
0.153443,0.5752
0.183948,0.5752
1.000000,0.5732
0.054273,0.6299
0.163580,0.5918
0.147505,0.5850
0.162437,0.5840
0.149540,0.5811
0.165838,0.5781
0.194874,0.5762
0.207012,0.5742
0.214145,0.5732
1.000000,0.5723
1.000000,0.5020
1.000000,0.5098
0.268595,0.5791
1.000000,0.5508
0.104349,0.6182
0.141345,0.5830
0.143279,0.5820
0.173559,0.5781
0.191890,0.5771
0.182483,0.5732
0.182076,0.5732
0.199214,0.5723
0.242756,0.5713
0.981420,0.5684
1.000000,0.5322
0.126667,0.6328
0.107013,0.5791
0.147496,0.5820
1.000000,0.5781
0.006673,0.6367
0.175641,0.5967
0.115251,0.5859
0.108803,0.5859
0.117209,0.5840
0.127632,0.5801
0.124935,0.5791
0.121359,0.5781
0.134427,0.5781
0.150630,0.5771
0.179942,0.5762
1.000000,0.5742
0.088188,0.6309
0.106555,0.5908
0.096769,0.5879
0.106902,0.5859
0.138991,0.5840
0.174081,0.5801
0.181377,0.5771
0.186674,0.5752
0.177748,0.5742
0.166265,0.5742
0.209493,0.5742
1.000000,0.5713
0.103242,0.6299
0.120167,0.5889
0.125743,0.5859
0.151129,0.5840
0.145493,0.5820
0.161371,0.5791
0.185543,0.5771
0.203540,0.5752
0.203770,0.5732
0.249244,0.5732
1.000000,0.5703
0.086355,0.6289
0.108729,0.5889
0.093813,0.5869
0.094452,0.5859
0.108587,0.5850
0.113667,0.5820
0.131596,0.5811
0.179456,0.5801
1.000000,0.5771
0.088404,0.6328
0.125954,0.5918
0.108784,0.5879
0.107960,0.5869
0.108444,0.5850
0.111543,0.5820
0.110282,0.5820
0.126770,0.5811
0.153632,0.5801
0.221623,0.5781
1.000000,0.5742
0.073277,0.6318
0.139164,0.5918
0.114914,0.5869
0.114979,0.5859
0.117934,0.5850
0.148547,0.5820
1.000000,0.5801
0.134070,0.6338
0.125152,0.5908
0.117396,0.5879
0.110037,0.5859
0.102856,0.5850
0.115760,0.5830
0.113286,0.5820
0.110589,0.5820
0.117223,0.5811
0.137340,0.5811
0.167633,0.5801
0.241910,0.5781
1.000000,0.5732
0.104658,0.6318
0.334137,0.5898
0.307863,0.5752
1.000000,0.5752
0.094378,0.6348
0.172360,0.5889
1.000000,0.5850
0.166572,0.6396
0.110696,0.5918
0.110952,0.5889
0.105310,0.5879
0.107839,0.5869
0.117612,0.5830
0.118893,0.5820
0.116715,0.5820
0.121966,0.5811
0.133757,0.5801
0.173781,0.5801
0.249483,0.5771
1.000000,0.5732
1.000000,0.5000
1.000000,0.5098
1.000000,0.5781
0.111406,0.6221
0.170652,0.5771
0.201091,0.5791
1.000000,0.5762
0.078591,0.6338
0.112345,0.5908
0.104672,0.5879
0.110521,0.5850
0.115632,0.5830
0.127363,0.5791
0.133992,0.5781
0.159854,0.5771
0.225573,0.5752
1.000000,0.5713
0.100119,0.6299
0.125856,0.5889
0.111193,0.5859
0.119073,0.5840
0.123765,0.5820
0.138780,0.5791
0.148656,0.5781
0.144052,0.5762
0.145476,0.5762
0.179621,0.5752
0.233772,0.5732
1.000000,0.5703
0.048601,0.6299
0.162493,0.5908
0.129465,0.5850
0.123684,0.5840
0.137189,0.5820
0.242804,0.5791
1.000000,0.5723
0.094732,0.6318
0.102814,0.5898
0.093609,0.5879
0.095701,0.5859
0.095015,0.5850
0.107562,0.5820
0.137164,0.5811
1.000000,0.5791
0.005253,0.6338
0.239998,0.5967
0.194248,0.5830
0.189115,0.5820
0.217618,0.5791
1.000000,0.5742
0.051176,0.6318
0.138069,0.5928
0.112693,0.5869
0.127806,0.5859
0.135076,0.5840
0.130567,0.5801
0.127053,0.5801
0.124780,0.5791
0.141093,0.5791
0.145149,0.5781
0.172141,0.5781
1.000000,0.5762
0.056541,0.6318
